#{"t_start": 1773658299.6232846, "env_id": "None"}
r,l,t
243.56927,337,907.034073
246.56744,232,907.071844
2.2144012,409,907.157856
268.29852,227,907.262519
214.69724,414,907.323887
232.63388,296,907.370263
-22.291138,347,907.512478
266.61078,241,907.618894
299.49384,295,907.628686
153.07396,464,907.740049
33.177307,346,909.331135
157.19466,391,909.536209
99.59194,429,909.583853
166.92203,285,909.677216
-67.16176,479,909.747621
276.91577,248,909.790567
240.38777,429,910.02471
195.96635,367,910.053436
-53.692825,343,910.142308
162.03088,403,910.159443
232.49963,226,910.282644
288.46216,303,910.332872
185.13727,363,910.534029
189.67346,406,910.561031
318.94894,304,910.647122
164.67496,383,910.678603
289.91687,252,910.793497
229.97444,364,910.935681
318.3214,397,911.057807
33.28386,423,911.115977
70.35249,474,911.282909
287.9198,282,911.348264
-255.06587,425,911.37332
-135.41016,405,913.408097
318.99036,312,913.570024
205.52614,401,913.596916
-60.282394,362,913.648185
146.89754,351,913.830525
204.57808,337,913.960493
2.6514282,382,914.085441
79.8395,456,914.110045
-28.888062,409,914.257903
-30.917572,243,914.335117
79.16043,409,914.383664
256.85614,278,914.396027
155.90657,277,914.544645
94.70697,348,914.750353
183.40488,412,914.768878
248.38373,374,914.792353
265.0927,233,914.988744
-5.211838,434,915.000087
154.51874,234,915.007431
276.16412,382,915.177316
265.95117,324,915.313724
175.83717,319,915.326823
161.35333,387,915.390239
121.040215,380,917.365634
67.58852,299,917.460166
174.39822,306,917.544621
-245.4087,381,917.559649
294.02292,295,917.721572
303.87976,282,917.767978
236.71674,245,917.834306
6.0269165,384,917.97019
251.74084,247,918.102878
143.69434,443,918.206045
150.50458,422,918.228992
200.6405,262,918.253246
-83.94772,371,918.497225
177.19768,232,918.498437
179.54243,301,918.547894
252.93076,360,918.58576
278.4461,231,918.744014
195.58115,249,918.852132
31.879059,413,918.934459
300.57407,414,918.986033
269.70844,304,919.068224
285.24625,322,919.190518
202.25137,360,919.316622
316.57425,342,919.347658
-148.38937,328,919.413211
169.41043,282,919.492374
20.23642,358,921.459895
312.85406,382,921.515338
195.19252,390,921.586606
114.41616,360,921.631985
235.84842,217,921.815638
156.29367,331,921.863257
82.12191,423,921.904048
217.44551,415,922.062874
175.53065,295,922.116571
-17.285477,398,922.271549
-180.3319,434,922.348758
123.976326,299,922.372988
185.10889,399,922.531049
292.2005,272,922.553715
234.57599,269,924.234374
239.50487,320,924.310928
200.94005,242,924.387389
169.21953,301,924.467628
-64.09955,417,924.664469
243.4918,422,924.744126
106.19968,365,924.762642
211.43503,385,924.865658
274.4004,220,924.990716
142.61359,337,926.57688
223.8066,382,926.745413
127.81512,302,926.793901
-173.10815,391,927.012179
287.83728,253,927.018182
112.02044,383,927.025028
270.67212,268,927.072609
292.306,283,927.316733
259.71567,326,927.347834
221.15039,297,927.380317
160.46469,395,927.424533
185.92686,251,927.574648
226.71019,294,927.649561
104.21453,318,927.704036
81.015366,291,927.871114
162.70178,473,927.907422
157.25078,323,927.981076
297.24908,344,928.062463
68.5966,426,928.324367
121.07251,418,928.352929
-513.61694,414,928.421088
96.13157,355,928.439229
219.20416,290,928.654699
212.76894,318,928.65474
121.306694,261,928.711512
182.06454,338,930.312398
292.77734,226,930.496436
208.05618,344,930.679294
193.13206,317,930.712366
-185.22054,473,930.759054
107.55124,259,930.771114
246.35214,224,930.943555
281.68362,374,931.063925
-44.10544,398,931.18437
1.710495,476,931.255624
202.6543,360,931.320851
221.22891,260,931.33776
159.38434,367,931.568732
225.83232,302,931.638845
236.81844,306,931.660517
113.450264,408,931.681048
242.49022,258,931.835298
196.81145,265,931.933162
75.53758,289,931.936286
229.3722,311,932.00234
267.9113,250,932.093724
299.1134,277,932.235275
305.45438,285,932.247743
247.07947,347,932.37337
304.00845,248,932.498917
-189.27129,398,934.011786
276.8769,257,934.17346
152.94836,423,934.214348
192.14825,225,934.277231
136.33638,385,934.460497
156.5005,291,934.482589
306.37515,368,934.593735
-409.64014,341,934.632423
215.81021,306,934.781335
196.27473,377,934.878708
169.61465,353,934.965095
-127.47005,330,934.976961
196.11624,269,935.064618
324.21323,303,935.284883
88.531425,429,935.329844
47.25569,369,935.36418
113.68114,328,935.405566
267.29117,248,935.661785
319.71008,314,935.688148
159.16396,409,935.707103
-84.50816,453,935.793187
305.28918,254,935.964852
136.54831,294,935.987113
11.910828,408,936.081815
259.77615,389,937.737452
313.02664,270,937.806113
56.784607,360,937.950139
104.5458,317,938.001342
281.80624,253,938.105171
224.8532,412,938.221204
261.62137,242,938.257648
266.53162,296,938.266294
25.345093,383,938.515759
287.29,265,938.555745
103.59348,409,938.66036
145.87723,389,938.676016
244.41669,299,938.825468
-224.41492,333,938.899077
231.40314,334,939.019287
234.07901,372,939.042134
275.00275,410,939.252574
97.89029,401,939.32111
106.97776,301,939.339104
221.15715,360,939.421659
159.76665,227,939.553246
306.8211,336,939.602133
157.54213,366,939.716224
210.56395,438,939.878896
177.26663,328,939.898146
126.84057,293,939.910371
120.34801,268,941.56409
260.0229,299,941.779731
-433.28857,395,941.90233
268.35825,394,941.915347
98.57332,433,942.046152
251.27876,253,942.173047
190.54196,372,942.177765
262.77505,255,942.187569
242.39401,307,942.366772
310.18506,238,942.417657
264.57797,327,942.522476
77.39249,439,944.440784
-226.94087,435,944.62201
215.70364,387,944.6241
282.0433,403,944.745344
250.81488,232,944.867422
28.88646,457,944.912518
286.91168,302,944.937678
218.4484,376,945.139257
222.64046,294,945.246977
-58.99063,374,945.260793
228.3509,370,945.300556
280.99515,217,947.037649
279.05365,327,947.051567
-123.21905,288,947.154261
145.64798,380,947.311992
130.92175,355,947.452379
241.87778,362,947.469576
185.48943,330,947.512123
228.43506,229,947.54328
180.60846,332,947.804817
300.30545,361,947.854226
50.24698,358,947.892324
287.2414,342,947.907442
218.8533,298,948.111842
180.96693,313,948.176422
8.494522,337,948.245769
118.23223,367,948.290153
190.43433,261,948.446421
133.10846,358,948.482507
210.57419,251,948.498679
276.45755,373,948.668822
236.59532,265,948.753822
155.41022,263,948.768076
75.59902,401,948.859693
268.40344,284,948.964955
194.10652,256,949.02057
285.50235,270,949.139089
140.83426,425,950.83109
185.12886,287,950.971886
289.1444,345,950.976125
294.52277,244,951.063661
181.14348,305,951.215971
202.42484,234,951.253928
269.94147,300,951.335704
306.3562,312,951.443794
59.53798,374,951.699172
-82.11192,428,951.722341
57.445267,435,951.84457
331.70996,383,951.876793
81.83232,321,952.054599
94.31744,311,952.067287
93.3313,389,952.305827
-151.61702,466,952.357226
228.10971,287,952.369992
-271.87366,399,952.497938
295.04718,287,952.608931
123.61876,311,952.695933
53.74527,398,952.778418
215.24759,311,952.827896
249.6664,389,953.027105
84.295425,363,953.089395
249.94713,286,954.684496
237.64996,376,954.737808
314.1935,324,954.953385
147.51538,356,955.048445
131.67958,409,955.149406
71.47908,445,955.230792
199.99593,306,955.269594
121.24662,303,955.358732
15.451279,433,955.591222
265.02063,247,955.608728
333.11804,337,955.610799
-1.9024658,434,955.670047
106.604675,327,955.936124
290.37857,352,955.943011
265.89288,279,955.950601
293.43835,347,955.960463
212.71466,365,956.329812
326.27344,349,956.336039
277.38,365,956.33709
108.48321,463,956.43979
-64.98726,400,956.735953
-31.157349,406,956.749938
173.3233,408,956.751013
29.267044,439,958.52824
276.6306,299,958.703588
-91.28197,368,958.790076
249.77942,414,958.836831
285.37018,238,958.949848
59.288208,430,958.994013
148.87155,336,959.136706
140.6348,417,959.270827
180.38385,341,959.306964
282.5739,323,959.332118
248.26399,227,959.373044
183.35606,261,959.567394
327.12286,412,959.686995
232.33417,372,959.706113
275.83133,341,959.716522
122.435165,272,959.964159
151.92508,394,959.968223
76.57759,338,960.058559
179.09904,437,960.152388
294.96002,224,960.192206
157.83607,333,960.304546
114.04106,298,960.361259
161.57889,251,960.563686
205.24127,431,962.125715
264.11255,418,962.161636
83.3508,321,962.274096
225.34647,231,962.446014
-54.64879,344,962.50373
201.90057,273,962.562979
-37.838516,421,962.615042
275.3172,230,962.682841
84.49846,247,962.816268
206.32904,368,962.882667
81.94115,463,964.970772
266.47427,411,964.987888
291.52853,314,965.022328
188.89317,297,965.073099
279.02515,258,965.253509
217.36488,338,965.369279
252.69147,397,965.379541
120.070244,361,965.441529
141.37973,418,965.678524
69.794266,336,965.710567
82.77425,391,965.775529
-317.5929,428,965.876075
223.63434,250,965.932135
129.12738,268,965.980926
289.29517,303,966.080147
-84.78496,393,967.943861
229.40373,317,967.980679
336.37024,386,968.001245
-15.581207,440,968.216604
80.354805,341,968.355599
165.85362,396,968.363762
263.75363,394,968.389685
257.13907,293,968.67393
259.65228,439,968.682162
-65.06676,399,968.789084
248.6433,417,968.833658
328.78687,320,968.994259
234.84105,403,969.087075
249.28157,333,969.123346
79.95157,414,969.249875
276.28552,358,969.358976
242.624,259,969.387662
-183.04788,457,969.550648
190.22087,245,969.636362
287.85056,414,969.670645
281.60208,309,969.672773
240.34775,363,969.930114
22.080261,413,971.589765
117.76789,381,971.592372
261.1384,394,971.611601
239.56549,371,971.859959
66.10753,299,971.922065
197.64352,332,971.95172
327.97546,325,971.961372
282.4654,268,972.136195
237.43848,256,972.22027
235.89626,348,972.287444
310.09125,388,972.373533
236.85452,253,972.40403
231.63397,250,972.544061
60.367767,371,972.604781
249.90631,256,972.663727
238.6882,247,972.79789
298.5258,421,972.802913
-66.53282,412,973.030757
299.00027,241,973.053879
-33.824387,426,973.104778
-20.136185,378,973.190324
271.74637,358,973.420599
225.1901,315,973.426639
165.83487,433,973.473473
139.82935,338,973.532594
214.80695,359,975.453429
251.20322,310,975.462989
278.99963,424,975.464921
82.20433,460,975.508434
266.3579,237,975.712243
137.78009,297,975.762904
254.27203,319,975.839931
171.80939,419,975.897607
281.72345,349,976.127013
201.2839,413,976.140719
264.78528,401,976.260633
161.35559,386,976.302584
292.3323,234,976.36654
278.07434,301,976.445602
154.89323,286,976.651472
151.50987,416,976.675844
278.1352,383,976.685684
-487.1624,403,976.853554
159.05836,285,976.965296
-4.868225,348,977.005836
337.5368,332,977.024624
191.21944,259,977.123772
273.93146,283,978.866508
95.1819,322,978.894702
33.274002,430,978.982656
153.30873,335,979.057217
242.07474,355,979.277173
105.11392,348,979.291966
58.473877,299,979.362353
264.7675,363,979.373024
270.2798,235,979.527157
265.39496,267,979.632121
248.28403,361,979.639108
239.83488,379,979.758111
264.0709,228,979.759114
303.6006,328,979.976703
292.7507,261,980.029237
-95.37712,418,980.064247
34.871475,330,980.099995
240.7634,270,980.256073
281.21597,271,980.306996
261.74078,272,980.377665
-92.68995,408,980.479864
318.06583,353,980.614431
59.234024,392,980.708353
229.42757,323,980.710481
37.57036,389,980.884967
266.87094,281,981.019113
232.50134,411,982.607705
127.19255,360,982.679084
122.62395,390,982.915128
296.48672,282,982.920112
297.9798,326,983.008671
-90.76729,430,983.161748
289.89673,358,984.919356
95.89457,405,984.969573
210.10214,371,985.019091
260.16034,238,985.157871
157.58398,370,985.165708
249.71442,333,985.307537
245.0609,372,985.398627
185.27348,295,985.457773
91.68676,350,985.521063
172.91019,389,985.707742
243.18652,306,985.714908
214.89142,222,985.750722
258.5901,377,985.842265
158.0437,300,986.013752
303.8084,327,986.049342
180.35973,307,986.163289
-344.91138,427,986.191094
315.10565,397,988.048936
178.75273,467,988.097569
186.56546,312,988.118374
180.31326,345,988.124541
306.87482,263,988.330974
110.81918,313,988.432597
-393.70554,443,988.574591
171.98169,481,988.592578
307.18008,267,988.606322
195.27812,315,988.758376
175.6181,253,988.836631
287.7167,247,988.848683
301.4764,344,988.961998
266.9608,225,989.069738
258.69025,248,989.10396
40.874374,367,989.138113
181.7994,245,989.209181
-184.44296,273,989.342561
305.99423,229,989.367221
122.57934,411,989.514232
324.9748,390,989.601891
264.3218,354,989.703276
101.1544,428,989.8045
200.74886,222,989.831975
200.61557,334,989.857972
-13.470963,358,990.07002
-2.2830505,307,991.652883
335.12604,369,991.777236
197.90329,417,991.863679
20.452698,253,991.907533
116.67306,347,992.049064
145.0039,411,992.209506
-210.65002,352,992.265972
121.32597,456,992.329633
-75.33203,338,992.395817
302.01413,217,992.428707
161.57559,339,992.610242
91.31901,331,992.738023
230.69989,400,992.741526
298.89923,416,992.857088
135.71309,426,993.059519
162.63121,333,993.087132
312.095,341,993.098649
291.83176,270,993.140133
208.89194,269,993.383923
195.60184,381,993.469626
230.25888,375,993.500672
67.72122,368,993.535562
224.08925,241,993.625377
240.1279,250,993.724278
109.85547,414,995.505
232.53117,416,995.550361
108.6798,366,995.588803
-619.0554,411,995.733648
299.23874,240,995.761447
305.82877,265,995.825764
290.60538,250,995.849498
283.23337,275,996.015938
297.38782,314,996.082918
209.3937,252,996.10702
312.23907,299,996.129803
196.2089,234,996.252517
216.75221,254,996.360155
286.8473,332,996.414109
301.0444,420,996.546567
308.8436,244,996.60158
243.2988,365,996.614631
267.6343,293,996.846826
42.824417,448,996.865975
222.2792,254,996.875073
62.024933,379,996.983749
180.46156,326,997.19429
326.88385,412,997.262283
175.22142,391,997.269246
-154.68985,425,997.4152
321.1797,276,999.159765
211.98654,348,999.166361
235.26767,278,999.171409
302.56418,235,999.406362
84.05598,420,999.468293
87.37059,393,999.57337
37.20691,425,999.6089
246.1927,298,999.712218
264.87845,242,999.720527
253.77322,224,999.84711
235.27621,339,999.927176
267.3265,238,999.967236
315.8526,362,1000.086975
212.68857,300,1000.150245
218.68567,336,1000.305256
290.69604,281,1000.369276
-81.20677,471,1000.403233
210.63411,323,1000.476475
206.42474,220,1000.52655
213.87793,266,1000.671949
161.44931,314,1000.6884
181.65881,275,1000.758107
291.75143,231,1000.766028
262.86725,341,1001.025816
259.26273,358,1001.061701
107.26426,378,1001.156024
-263.4579,440,1002.772917
206.62082,416,1003.051191
49.418396,312,1004.845099
213.14397,261,1004.848127
-2.7818298,420,1004.859135
291.88318,243,1005.066036
177.15959,248,1005.107704
-245.43793,318,1005.167918
123.43368,387,1005.234506
321.5953,290,1005.402134
54.58136,469,1005.54125
27.862305,362,1005.601809
18.657303,429,1005.602935
246.17291,331,1005.738617
240.03897,287,1005.916124
81.04147,373,1006.007652
279.56592,278,1006.048808
-53.95778,480,1006.056952
116.0145,268,1006.19516
259.6658,217,1006.268689
202.26448,256,1006.268728
168.846,332,1006.395885
289.5772,291,1006.56768
-316.67706,421,1006.628077
